"num_collisions","year","weekday","max_temp","max_wind","fog","snow"
311,2023,"1",88,6,0,0
246,2023,"2",88,8,0,0
228,2023,"3",84,6,0,0
283,2023,"4",88,5.1,0,0
323,2023,"5",88,7,0,0
281,2023,"6",84.9,7,0,0
249,2023,"7",88,5.1,0,0
249,2023,"1",88,7,0,0
301,2023,"2",86,9.9,0,0
269,2023,"3",87.1,6,0,0
241,2023,"4",91.9,11.1,0,0
287,2023,"5",91.9,8,0,0
270,2023,"6",91.9,9.9,0,0
255,2023,"7",89.1,9.9,0,0
260,2023,"1",84.9,6,0,0
280,2023,"2",84.9,8,0,0
255,2023,"3",82,7,0,0
261,2023,"4",81,5.1,0,0
272,2023,"5",80.1,6,0,0
261,2023,"6",87.1,7,0,0
267,2023,"7",87.1,5.1,0,0
245,2023,"1",80.1,6,1,0
240,2023,"2",81,13,0,0
261,2023,"3",86,9.9,0,0
291,2023,"4",86,6,0,0
275,2023,"5",84.9,8,0,0
300,2023,"6",84.9,6,0,0
272,2023,"7",88,8.9,0,0
270,2023,"1",88,4.1,0,0
254,2023,"2",80.1,11.1,1,0
260,2023,"3",82,8.9,1,0
201,2023,"4",82,9.9,0,0
295,2023,"5",80.1,11.1,1,0
273,2023,"6",80.1,8.9,0,0
261,2023,"7",84.9,6,0,0
254,2023,"1",88,8,0,0
230,2023,"2",88,11.1,0,0
222,2023,"3",80.1,7,0,0
235,2023,"4",80.1,7,0,0
243,2023,"5",78.1,8,0,0
253,2023,"6",84,6,1,0
249,2023,"7",84,8,0,0
233,2023,"1",84,7,0,0
223,2023,"2",80.1,7,0,0
257,2023,"3",82.9,8,0,0
311,2023,"4",82.9,12,0,0
289,2023,"5",77,8,0,0
283,2023,"6",79,4.1,0,0
259,2023,"7",88,6,0,0
264,2023,"1",89.1,6,0,0
285,2023,"2",91.9,5.1,0,0
291,2023,"3",93,5.1,0,0
306,2023,"4",93,4.1,0,0
260,2023,"5",93,6,0,0
269,2023,"6",90,12,0,0
242,2023,"7",84,8,1,0
294,2023,"1",82,7,1,0
280,2023,"2",82,5.1,0,0
260,2023,"3",82,6,0,0
305,2023,"4",79,8,0,0
273,2023,"5",77,8.9,0,0
288,2023,"6",75,9.9,0,0
213,2023,"7",77,6,0,0
280,2023,"1",77,8,1,0
285,2023,"2",72,8,0,0
285,2023,"3",73.9,6,0,0
284,2023,"4",73.9,7,0,0
284,2023,"5",71.1,12,0,0
257,2023,"6",71.1,14,0,0
279,2023,"7",66,14,1,0
236,2023,"1",66,15,0,0
271,2023,"2",66,13,0,0
293,2023,"3",64,13,0,0
306,2023,"4",64.9,11.1,0,0
318,2023,"5",64.9,13,1,0
248,2023,"6",66,8,0,0
245,2023,"7",75.9,8,0,0
276,2023,"1",77,6,0,0
312,2023,"2",80.1,5.1,0,0
284,2023,"3",82.9,5.1,0,0
290,2023,"4",75.9,5.1,0,0
306,2023,"5",77,7,0,0
270,2023,"6",71.1,9.9,0,0
225,2023,"7",69.1,11.1,0,0
195,2023,"1",60.1,8,0,0
282,2023,"2",63,9.9,0,0
281,2023,"3",69.1,7,0,0
274,2023,"4",69.1,5.1,0,0
311,2023,"5",69.1,7,0,0
282,2023,"6",63,8.9,0,0
285,2023,"7",60.1,8,0,0
292,2023,"1",63,6,0,0
273,2023,"2",63,7,0,0
251,2023,"3",63,4.1,0,0
314,2023,"4",64,5.1,0,0
340,2023,"5",64,6,1,0
285,2023,"6",63,11.1,1,0
263,2023,"7",63,13,0,0
283,2023,"1",60.1,11.1,0,0
262,2023,"2",64.9,7,0,0
292,2023,"3",72,7,0,0
298,2023,"4",77,9.9,0,0
280,2023,"5",77,5.1,0,0
355,2023,"6",80.1,8,0,0
248,2023,"7",80.1,12,0,0
283,2023,"1",63,8.9,0,0
274,2023,"2",60.1,9.9,0,0
257,2023,"3",51.1,9.9,0,0
231,2023,"4",48,9.9,0,0
295,2023,"5",55,8,0,0
239,2023,"6",60.8,8.9,0,0
237,2023,"7",64.9,5.1,0,0
278,2023,"1",64.9,7,0,0
238,2023,"2",64,8,0,0
267,2023,"3",64,8.9,0,0
242,2023,"4",57,8,0,0
217,2023,"5",57,8,0,0
297,2023,"6",55,8,0,0
232,2023,"7",55,8,0,0
304,2023,"1",48.9,6,0,0
266,2023,"2",53.1,8.9,0,0
273,2023,"3",53.1,6,0,0
280,2023,"4",64.9,7,0,0
326,2023,"5",66.9,8,0,0
282,2023,"6",66.9,12,0,0
275,2023,"7",63,7,0,0
315,2023,"1",55,12,0,0
359,2023,"2",46.9,9.9,0,0
295,2023,"3",54,9.9,0,0
197,2023,"4",54,11.1,0,0
222,2023,"5",52,11.1,0,0
211,2023,"6",51.1,9.9,0,0
209,2023,"7",50,5.1,0,0
264,2023,"1",55.9,13,0,0
228,2023,"2",55.9,13,0,0
239,2023,"3",41,9.9,0,0
270,2023,"4",51.1,8,0,0
330,2023,"5",51.1,8,0,0
261,2023,"6",60.1,7,0,0
260,2023,"7",60.1,14,0,0
271,2023,"1",54,11.1,0,0
260,2023,"2",54,7,0,0
221,2023,"3",43,11.1,0,0
269,2023,"4",43,11.1,0,0
275,2023,"5",51.1,6,0,0
273,2023,"6",59,5.1,0,0
215,2023,"7",61,7,1,0
295,2023,"1",61,12,0,0
312,2023,"2",50,8.9,0,0
264,2023,"3",46.9,8.9,0,0
279,2023,"4",46.9,9.9,0,0
309,2023,"5",57.9,8.9,0,0
239,2023,"6",57.9,8.9,0,0
238,2023,"7",55,9.9,0,0
296,2023,"1",62.1,15.9,0,0
271,2023,"2",46.9,11.1,0,0
283,2023,"3",46,9.9,0,0
283,2023,"4",46,8.9,0,0
323,2023,"5",42.1,8,0,0
218,2023,"6",44.1,6,0,0
216,2023,"7",48.9,6,0,0
154,2023,"1",48.9,6,0,0
188,2023,"2",51.1,4.1,0,0
233,2023,"3",51.1,8,0,0
272,2023,"4",55,14,0,0
263,2023,"5",55,8.9,0,0
228,2023,"6",55,8.9,0,0
185,2023,"7",46,7,0,0
246,2024,"1",46.9,6,0,0
252,2024,"2",46.9,6,0,0
236,2024,"3",43,7,0,0
219,2024,"4",45,15,0,0
249,2024,"5",45,13,0,0
234,2024,"6",37.9,11.1,1,0
182,2024,"7",37.9,15,0,0
235,2024,"1",45,11.1,0,0
279,2024,"2",51.1,13,0,0
229,2024,"3",57,15,1,0
290,2024,"4",57,9.9,0,0
298,2024,"5",50,14,0,0
254,2024,"6",60.1,13,0,0
215,2024,"7",43,15.9,0,0
197,2024,"1",44.1,8,0,0
275,2024,"2",32,17.1,0,0
254,2024,"3",32,9.9,0,1.2
227,2024,"4",33.1,13,0,1.2
252,2024,"5",34,18.1,0,1.2
209,2024,"6",32,14,0,1.2
232,2024,"7",30.9,12,0,1.2
244,2024,"1",37.9,9.9,0,1.2
224,2024,"2",39.9,9.9,0,1.2
260,2024,"3",46,8,0,1.2
252,2024,"4",59,7,0,0
267,2024,"5",59,11.1,0,0
242,2024,"6",48.9,9.9,0,0
251,2024,"7",48.9,21,0,0
257,2024,"1",44.1,11.1,0,0
205,2024,"2",39.9,8.9,0,0
244,2024,"3",39.9,8,0,0
220,2024,"4",45,8,0,0
254,2024,"5",46,9.9,0,0
242,2024,"6",46,12,0,0
241,2024,"7",46,9.9,0,0
258,2024,"1",46,12,0,0
252,2024,"2",45,11.1,0,0
248,2024,"3",48,7,0,0
244,2024,"4",53.1,5.1,0,0
290,2024,"5",55,7,0,0
195,2024,"6",60.1,8,0,0
188,2024,"7",60.1,8.9,0,0
248,2024,"1",55.9,8,0,0
181,2024,"2",48,12,1,0
290,2024,"3",41,15.9,0,1.2
244,2024,"4",39,14,0,2
282,2024,"5",43,13,0,0
252,2024,"6",37.9,11.1,1,0
212,2024,"7",39.9,11.1,0,2
174,2024,"1",41,8.9,0,0
231,2024,"2",41,8,0,0
211,2024,"3",43,8,0,0
236,2024,"4",45,11.1,0,0
217,2024,"5",46.9,6,0,0
211,2024,"6",46.9,11.1,0,0
237,2024,"7",44.1,7,0,0
238,2024,"1",55,8.9,0,0
274,2024,"2",55,7,1,0
203,2024,"3",59,8,0,0
253,2024,"4",62.1,19,0,0
308,2024,"5",48,8,0,0
234,2024,"6",55.4,9.9,0,0
228,2024,"7",68,7,0,0
251,2024,"1",68,8.9,0,0
260,2024,"2",59,18.1,0,0
282,2024,"3",53.1,11.1,0,0
224,2024,"4",54,15,0,0
312,2024,"5",57,8,0,0
271,2024,"6",57,9.9,0,0
228,2024,"7",51.1,15.9,0,0
260,2024,"1",52,22,0,0
268,2024,"2",66,11.1,0,0
248,2024,"3",66,8.9,0,0
277,2024,"4",73.9,5.1,0,0
276,2024,"5",73.9,12,0,0
260,2024,"6",73,8,0,0
250,2024,"7",63,11.1,0,0
256,2024,"1",63,13,0,0
201,2024,"2",51.1,9.9,0,0
245,2024,"3",57,8,0,0
248,2024,"4",57,14,0,0
242,2024,"5",46,9.9,0,0
230,2024,"6",50,14,1,0
278,2024,"7",50,13,0,0
287,2024,"1",53.1,20,0,0
241,2024,"2",53.1,12,0,0
200,2024,"3",53.1,8,0,0
269,2024,"4",51.1,8.9,0,0
229,2024,"5",55.9,17.1,0,0
252,2024,"6",61,14,0,0
236,2024,"7",61,8.9,0,0
222,2024,"1",55.9,8.9,0,0
264,2024,"2",53.1,9.9,0,0
252,2024,"3",51.1,17.1,1,0
254,2024,"4",53.1,25.1,0,0
232,2024,"5",53.1,12,0,0
224,2024,"6",54,9.9,0,0
244,2024,"7",60.1,13,0,0
241,2024,"1",69.1,6,0,0
289,2024,"2",80.1,7,0,0
230,2024,"3",80.1,8.9,0,0
230,2024,"4",66.9,9.9,0,0
292,2024,"5",63,9.9,0,0
226,2024,"6",59,15,0,0
237,2024,"7",75,14,0,0
279,2024,"1",82,8.9,0,0
257,2024,"2",82,9.9,0,0
245,2024,"3",73,9.9,0,0
232,2024,"4",62.1,15,0,0
266,2024,"5",60.1,11.1,0,0
263,2024,"6",71.1,13,0,0
226,2024,"7",55.9,9.9,0,0
206,2024,"1",64,8,0,0
170,2024,"2",64.9,12,0,0
225,2024,"3",73.9,8.9,0,0
251,2024,"4",73.9,9.9,0,0
249,2024,"5",64.9,7,0,0
197,2024,"6",64.9,8.9,0,0
210,2024,"7",79,6,0,0
247,2024,"1",87.1,8.9,0,0
195,2024,"2",68,12,0,0
257,2024,"3",78.1,8,0,0
252,2024,"4",80.1,6,0,0
265,2024,"5",79,8.9,0,0
235,2024,"6",64.9,8.9,0,0
250,2024,"7",63,8,0,0
269,2024,"1",73.9,5.1,1,0
281,2024,"2",80.1,8,0,0
258,2024,"3",84,7,0,0
255,2024,"4",84,8,0,0
283,2024,"5",70,14,0,0
250,2024,"6",64,6,0,0
275,2024,"7",64,7,0,0
267,2024,"1",64.9,7,0,0
268,2024,"2",72,4.1,0,0
276,2024,"3",72,15,0,0
259,2024,"4",64,15,0,0
252,2024,"5",72,13,0,0
265,2024,"6",72,7,0,0
248,2024,"7",75,8.9,0,0
265,2024,"1",75,6,0,0
291,2024,"2",82.9,7,0,0
282,2024,"3",84,7,0,0
262,2024,"4",84,8.9,1,0
335,2024,"5",84,7,0,0
240,2024,"6",84,6,0,0
240,2024,"7",82,6,0,0
193,2024,"1",82,8,1,0
266,2024,"2",79,9.9,0,0
290,2024,"3",79,13,0,0
265,2024,"4",75.9,12,0,0
289,2024,"5",75,9.9,0,0
261,2024,"6",82.9,7,0,0
234,2024,"7",82.9,5.1,0,0
256,2024,"1",86,7,0,0
298,2024,"2",86,5.1,0,0
259,2024,"3",79,6,0,0
279,2024,"4",81,8,1,0
285,2024,"5",82,11.1,0,0
282,2024,"6",82,8.9,0,0
256,2024,"7",75.9,11.1,0,0
250,2024,"1",75,8.9,0,0
257,2024,"2",75,7,0,0
248,2024,"3",75.9,5.1,0,0
245,2024,"4",84,6,0,0
292,2024,"5",84.9,12,1,0
288,2024,"6",84.9,8.9,0,0
252,2024,"7",80.1,8,0,0
239,2024,"1",82.9,6,0,0
264,2024,"2",86,6,0,0
220,2024,"3",89.1,4.1,0,0
311,2024,"4",91,6,0,0
302,2024,"5",93.9,7,0,0
261,2024,"6",93.9,5.1,0,0
252,2024,"7",93,7,0,0
281,2024,"1",91.9,14,0,0
249,2024,"2",90,8,0,0
289,2024,"3",93,6,0,0
279,2024,"4",93,9.9,0,0
309,2024,"5",84,7,0,0
212,2024,"6",79,9.9,0,0
248,2024,"7",84.9,13,0,0
246,2024,"1",84.9,9.9,0,0
250,2024,"2",86,7,0,0
259,2024,"3",86,7,0,0
203,2024,"4",89.1,5.1,0,0
254,2024,"5",90,8,1,0
212,2024,"6",91.9,5.1,0,0
201,2024,"7",93,8,0,0
238,2024,"1",95,7,0,0
258,2024,"2",95,6,0,0
240,2024,"3",91,6,0,0
267,2024,"4",91,8.9,0,0
246,2024,"5",89.1,5.1,0,0
255,2024,"6",87.1,6,1,0
230,2024,"7",89.1,6,0,0
267,2024,"1",91,7,0,0
266,2024,"2",93.9,6,0,0
261,2024,"3",93.9,8,0,0
241,2024,"4",90,6,1,0
239,2024,"5",86,8,0,0
237,2024,"6",82.9,5.1,0,0
231,2024,"7",88,6,0,0
222,2024,"1",88,5.1,0,0
225,2024,"2",84,8.9,0,0
194,2024,"3",81,8,0,0
253,2024,"4",82.9,8,0,0
274,2024,"5",84,9.9,0,0
237,2024,"6",87.1,7,0,0
245,2024,"7",89.1,8,0,0
234,2024,"1",89.1,8,0,0
254,2024,"2",88,6,0,0
244,2024,"3",89.1,8,0,0
249,2024,"4",95,6,0,0
264,2024,"5",95,7,1,0
276,2024,"6",90,9.9,1,0
231,2024,"7",93,6,0,0
220,2024,"1",90,5.1,0,0
268,2024,"2",90,8,0,0
224,2024,"3",73,12,1,0
235,2024,"4",72,9.9,0,0
251,2024,"5",80.6,11.1,0,0
288,2024,"6",84.9,7,0,0
247,2024,"7",84.9,6,0,0
242,2024,"1",78.1,7,0,0
241,2024,"2",81,7,0,0
246,2024,"3",84.9,8.9,0,0
237,2024,"4",86,2.9,0,0
284,2024,"5",87.1,6,0,0
231,2024,"6",87.1,7,0,0
273,2024,"7",81,8,1,0
233,2024,"1",82.4,7,1,0
247,2024,"2",72,11.1,0,0
234,2024,"3",73,8,0,0
223,2024,"4",75.9,8,0,0
246,2024,"5",80.1,7,0,0
237,2024,"6",82.9,4.1,0,0
234,2024,"7",84.9,5.1,0,0
235,2024,"1",84.9,5.1,0,0
229,2024,"2",86,5.1,0,0
259,2024,"3",91,8.9,0,0
224,2024,"4",91,11.1,0,0
284,2024,"5",82,11.1,0,0
239,2024,"6",77,4.1,0,0
238,2024,"7",81,6,0,0
237,2024,"1",81,5.1,0,0
233,2024,"2",79,7,0,0
268,2024,"3",77,6,0,0
281,2024,"4",77,8.9,0,0
258,2024,"5",78.1,6,0,0
235,2024,"6",78.1,9.9,1,0
217,2024,"7",75.9,6,0,0
291,2024,"1",75,8,0,0
299,2024,"2",78.1,7,0,0
292,2024,"3",79,6,0,0
256,2024,"4",80.1,4.1,0,0
347,2024,"5",82,5.1,0,0
285,2024,"6",82.9,7,0,0
263,2024,"7",82.9,8.9,0,0
303,2024,"1",80.1,9.9,0,0
244,2024,"2",79,8,0,0
239,2024,"3",79,8.9,0,0
281,2024,"4",84,8.9,0,0
264,2024,"5",84,11.1,0,0
249,2024,"6",81,9.9,0,0
236,2024,"7",79,8.9,0,0
259,2024,"1",73.9,11.1,0,0
247,2024,"2",66.9,11.1,0,0
210,2024,"3",68,7,0,0
253,2024,"4",73.9,6,0,0
262,2024,"5",73.9,8.9,0,0
256,2024,"6",69.1,13,0,0
268,2024,"7",68,11.1,0,0
247,2024,"1",72,8.9,0,0
229,2024,"2",72,11.1,0,0
182,2024,"3",69.1,7,0,0
213,2024,"4",72,4.1,0,0
241,2024,"5",73,5.1,0,0
286,2024,"6",75,8.9,0,0
239,2024,"7",75,5.1,0,0
235,2024,"1",75,8.9,0,0
250,2024,"2",75,7,0,0
272,2024,"3",68,8,0,0
308,2024,"4",68,9.9,0,0
294,2024,"5",68,7,0,0
236,2024,"6",73.9,8.9,0,0
214,2024,"7",73.9,7,0,0
201,2024,"1",69.1,13,0,0
283,2024,"2",66,9.9,0,0
294,2024,"3",59,9.9,0,0
257,2024,"4",59,9.9,0,0
236,2024,"5",66,7,0,0
241,2024,"6",71.1,5.1,0,0
237,2024,"7",73,4.1,0,0
255,2024,"1",79,5.1,0,0
247,2024,"2",81,5.1,0,0
259,2024,"3",81,4.1,0,0
234,2024,"4",75,8.9,0,0
275,2024,"5",69.1,6,0,0
240,2024,"6",64,12,0,0
241,2024,"7",64,9.9,0,0
286,2024,"1",61,5.1,0,0
236,2024,"2",63,7,0,0
204,2024,"3",75.9,7,0,0
282,2024,"4",81,6,0,0
270,2024,"5",81,11.1,0,0
217,2024,"6",79,8,0,0
235,2024,"7",60.1,9.9,0,0
217,2024,"1",57,7,0,0
203,2024,"2",73,7,0,0
268,2024,"3",80.1,7,0,0
205,2024,"4",80.1,8,0,0
250,2024,"5",73,8,0,0
205,2024,"6",69.1,11.1,0,0
195,2024,"7",57.9,8,0,0
147,2024,"1",57.9,10.1455621301775,0,0
