"num_collisions_adj","max_temp","max_wind","day_group","winter_flag"
270,46.9,18.1,"Sat",1
264,53.1,13,"Sun",1
257,53.1,8.9,"Mon-Thu",1
273,52,20,"Mon-Thu",1
236,48,12,"Mon-Thu",1
297,51.1,12,"Mon-Thu",1
292,51.1,7,"Fri",1
244,46,11.1,"Sat",1
213,48,8,"Sun",1
317,48,12,"Mon-Thu",1
268,45,17.1,"Mon-Thu",1
284,45,17.1,"Mon-Thu",1
252,59,12,"Mon-Thu",1
282,60.1,7,"Fri",1
233,60.1,9.9,"Sat",1
248,55.9,15,"Sun",1
287,51.1,8.9,"Mon-Thu",1
248,63,9.9,"Mon-Thu",1
221,63,8.9,"Mon-Thu",1
261,62.1,8.9,"Mon-Thu",1
247,60.1,9.9,"Fri",1
226,55,12,"Sat",1
284,63,9.9,"Sun",1
264,63,11.1,"Mon-Thu",1
246,62.1,9.9,"Mon-Thu",1
274,55,8.9,"Mon-Thu",1
293,55,12,"Mon-Thu",1
256,52,7,"Fri",1
278,72,9.9,"Sat",0
246,72,14,"Sun",0
260,59,8.9,"Mon-Thu",0
305,73,7,"Mon-Thu",0
275,73,14,"Mon-Thu",0
226,80.1,6,"Mon-Thu",0
209,64,11.1,"Fri",0
224,60.1,8,"Sat",0
210,57,12,"Sun",0
218,68,8,"Mon-Thu",0
209,75,9.9,"Mon-Thu",0
233,84,11.1,"Mon-Thu",0
237,90,11.1,"Mon-Thu",0
287,91,8.9,"Fri",0
242,78.1,8,"Sat",0
222,75,7,"Sun",0
254,71.1,11.1,"Mon-Thu",0
236,62.1,14,"Mon-Thu",0
272,64,11.1,"Mon-Thu",0
287,66,5.1,"Mon-Thu",0
312,71.1,8.9,"Fri",0
258,71.1,11.1,"Sat",0
269,69.1,9.9,"Sun",0
302,69.1,8.9,"Mon-Thu",0
257,62.1,5.1,"Mon-Thu",0
285,60.1,6,"Mon-Thu",0
237,60.1,8,"Mon-Thu",0
305,57,8,"Fri",0
327,53.1,11.1,"Sat",0
284,59,12,"Sun",0
261,61,14,"Mon-Thu",0
243,61,14,"Mon-Thu",0
262,57,7,"Mon-Thu",0
287,57,7,"Mon-Thu",0
301,66,5.1,"Fri",0
346,73,5.1,"Sat",0
292,78.1,5.1,"Sun",0
299,78.1,8.9,"Mon-Thu",0
297,77,8.9,"Mon-Thu",0
267,73,6,"Mon-Thu",0
289,80.1,7,"Mon-Thu",0
370,87.1,6,"Fri",0
297,87.1,7,"Sat",0
289,82,8,"Sun",0
265,73.9,8,"Mon-Thu",0
285,78.1,8.9,"Mon-Thu",0
330,79,8.9,"Mon-Thu",0
319,69.1,8,"Mon-Thu",0
313,70,5.1,"Fri",0
300,70,8,"Sat",0
284,70,8.9,"Sun",0
286,75,8,"Mon-Thu",0
270,75,6,"Mon-Thu",0
274,77,7,"Mon-Thu",0
296,77,9.9,"Mon-Thu",0
296,72,8.9,"Fri",0
300,78.1,6,"Sat",0
267,79,5.1,"Sun",0
249,79,15,"Mon-Thu",0
286,79,8.9,"Mon-Thu",0
265,77,6,"Mon-Thu",0
335,87.1,5.1,"Mon-Thu",0
312,91,12,"Fri",0
216,69.1,11.1,"Sat",0
256,69.1,12,"Sun",0
253,75.9,8,"Mon-Thu",0
268,79,12,"Mon-Thu",0
259,79,9.9,"Mon-Thu",0
233,72,6,"Mon-Thu",0
287,72,8.9,"Fri",0
291,78.1,7,"Sat",0
250,82,6,"Sun",0
289,82,8,"Mon-Thu",0
274,78.1,8.9,"Mon-Thu",0
288,78.1,8.9,"Mon-Thu",0
284,77,9.9,"Mon-Thu",0
310,79,7,"Fri",0
270,79,8,"Sat",0
314,80.1,8.9,"Sun",0
261,81,7,"Mon-Thu",0
279,81,8,"Mon-Thu",0
268,78.1,14,"Mon-Thu",0
231,73,14,"Mon-Thu",0
255,72,6,"Fri",0
285,78.1,5.1,"Sat",0
287,84.9,5.1,"Sun",0
288,84.9,11.1,"Mon-Thu",0
272,79,8,"Mon-Thu",0
241,82,8,"Mon-Thu",0
263,82,7,"Mon-Thu",0
266,84,6,"Fri",0
230,84,6,"Sat",0
245,88,5.1,"Sun",0
274,89.1,7,"Mon-Thu",0
229,89.1,7,"Mon-Thu",0
278,91.9,5.1,"Mon-Thu",0
263,93,4.1,"Mon-Thu",0
269,90,4.1,"Fri",0
244,88,24.1,"Sat",0
242,81,6,"Sun",0
263,84,8.9,"Mon-Thu",0
275,89.1,6,"Mon-Thu",0
281,91,6,"Mon-Thu",0
283,91,6,"Mon-Thu",0
272,88,11.1,"Fri",0
251,88,7,"Sat",0
284,88,5.1,"Sun",0
311,88,6,"Mon-Thu",0
246,88,8,"Mon-Thu",0
228,84,6,"Mon-Thu",0
283,88,5.1,"Mon-Thu",0
323,88,7,"Fri",0
281,84.9,7,"Sat",0
249,88,5.1,"Sun",0
249,88,7,"Mon-Thu",0
301,86,9.9,"Mon-Thu",0
269,87.1,6,"Mon-Thu",0
241,91.9,11.1,"Mon-Thu",0
287,91.9,8,"Fri",0
270,91.9,9.9,"Sat",0
255,89.1,9.9,"Sun",0
260,84.9,6,"Mon-Thu",0
280,84.9,8,"Mon-Thu",0
255,82,7,"Mon-Thu",0
261,81,5.1,"Mon-Thu",0
272,80.1,6,"Fri",0
261,87.1,7,"Sat",0
267,87.1,5.1,"Sun",0
245,80.1,6,"Mon-Thu",0
240,81,13,"Mon-Thu",0
261,86,9.9,"Mon-Thu",0
291,86,6,"Mon-Thu",0
275,84.9,8,"Fri",0
300,84.9,6,"Sat",0
272,88,8.9,"Sun",0
270,88,4.1,"Mon-Thu",0
254,80.1,11.1,"Mon-Thu",0
260,82,8.9,"Mon-Thu",0
201,82,9.9,"Mon-Thu",0
295,80.1,11.1,"Fri",0
273,80.1,8.9,"Sat",0
261,84.9,6,"Sun",0
254,88,8,"Mon-Thu",0
230,88,11.1,"Mon-Thu",0
222,80.1,7,"Mon-Thu",0
235,80.1,7,"Mon-Thu",0
243,78.1,8,"Fri",0
253,84,6,"Sat",0
249,84,8,"Sun",0
233,84,7,"Mon-Thu",0
223,80.1,7,"Mon-Thu",0
257,82.9,8,"Mon-Thu",0
311,82.9,12,"Mon-Thu",0
289,77,8,"Fri",0
283,79,4.1,"Sat",0
259,88,6,"Sun",0
264,89.1,6,"Mon-Thu",0
285,91.9,5.1,"Mon-Thu",0
291,93,5.1,"Mon-Thu",0
306,93,4.1,"Mon-Thu",0
260,93,6,"Fri",0
269,90,12,"Sat",0
242,84,8,"Sun",0
294,82,7,"Mon-Thu",0
280,82,5.1,"Mon-Thu",0
260,82,6,"Mon-Thu",0
305,79,8,"Mon-Thu",0
273,77,8.9,"Fri",0
288,75,9.9,"Sat",0
213,77,6,"Sun",0
280,77,8,"Mon-Thu",0
285,72,8,"Mon-Thu",0
285,73.9,6,"Mon-Thu",0
284,73.9,7,"Mon-Thu",0
284,71.1,12,"Fri",0
257,71.1,14,"Sat",0
279,66,14,"Sun",0
236,66,15,"Mon-Thu",0
271,66,13,"Mon-Thu",0
293,64,13,"Mon-Thu",0
306,64.9,11.1,"Mon-Thu",0
318,64.9,13,"Fri",0
248,66,8,"Sat",0
245,75.9,8,"Sun",0
276,77,6,"Mon-Thu",0
312,80.1,5.1,"Mon-Thu",0
284,82.9,5.1,"Mon-Thu",0
290,75.9,5.1,"Mon-Thu",0
306,77,7,"Fri",0
270,71.1,9.9,"Sat",0
225,69.1,11.1,"Sun",0
195,60.1,8,"Mon-Thu",0
282,63,9.9,"Mon-Thu",0
281,69.1,7,"Mon-Thu",0
274,69.1,5.1,"Mon-Thu",0
311,69.1,7,"Fri",0
282,63,8.9,"Sat",0
285,60.1,8,"Sun",0
292,63,6,"Mon-Thu",0
273,63,7,"Mon-Thu",0
251,63,4.1,"Mon-Thu",0
314,64,5.1,"Mon-Thu",0
340,64,6,"Fri",0
285,63,11.1,"Sat",0
263,63,13,"Sun",0
283,60.1,11.1,"Mon-Thu",0
262,64.9,7,"Mon-Thu",0
292,72,7,"Mon-Thu",0
298,77,9.9,"Mon-Thu",0
280,77,5.1,"Fri",0
355,80.1,8,"Sat",0
248,80.1,12,"Sun",0
283,63,8.9,"Mon-Thu",0
274,60.1,9.9,"Mon-Thu",0
257,51.1,9.9,"Mon-Thu",0
231,48,9.9,"Mon-Thu",0
295,55,8,"Fri",0
239,60.8,8.9,"Sat",0
237,64.9,5.1,"Sun",0
278,64.9,7,"Mon-Thu",0
238,64,8,"Mon-Thu",0
267,64,8.9,"Mon-Thu",0
242,57,8,"Mon-Thu",0
217,57,8,"Fri",0
297,55,8,"Sat",0
232,55,8,"Sun",0
304,48.9,6,"Mon-Thu",0
266,53.1,8.9,"Mon-Thu",0
273,53.1,6,"Mon-Thu",0
280,64.9,7,"Mon-Thu",0
326,66.9,8,"Fri",0
282,66.9,12,"Sat",0
275,63,7,"Sun",0
315,55,12,"Mon-Thu",0
359,46.9,9.9,"Mon-Thu",0
295,54,9.9,"Mon-Thu",0
197,54,11.1,"Mon-Thu",0
222,52,11.1,"Fri",0
211,51.1,9.9,"Sat",0
209,50,5.1,"Sun",0
264,55.9,13,"Mon-Thu",0
228,55.9,13,"Mon-Thu",0
239,41,9.9,"Mon-Thu",0
270,51.1,8,"Mon-Thu",0
330,51.1,8,"Fri",0
261,60.1,7,"Sat",0
260,60.1,14,"Sun",0
271,54,11.1,"Mon-Thu",0
260,54,7,"Mon-Thu",0
221,43,11.1,"Mon-Thu",0
269,43,11.1,"Mon-Thu",0
275,51.1,6,"Fri",0
273,59,5.1,"Sat",0
215,61,7,"Sun",0
295,61,12,"Mon-Thu",0
312,50,8.9,"Mon-Thu",0
264,46.9,8.9,"Mon-Thu",0
279,46.9,9.9,"Mon-Thu",0
309,57.9,8.9,"Fri",0
239,57.9,8.9,"Sat",0
238,55,9.9,"Sun",0
296,62.1,15.9,"Mon-Thu",0
271,46.9,11.1,"Mon-Thu",0
283,46,9.9,"Mon-Thu",0
283,46,8.9,"Mon-Thu",0
323,42.1,8,"Fri",0
218,44.1,6,"Sat",0
216,48.9,6,"Sun",0
154,48.9,6,"Mon-Thu",0
188,51.1,4.1,"Mon-Thu",0
233,51.1,8,"Mon-Thu",0
272,55,14,"Mon-Thu",0
263,55,8.9,"Fri",0
228,55,8.9,"Sat",0
185,46,7,"Sun",0
246,46.9,6,"Mon-Thu",1
252,46.9,6,"Mon-Thu",1
236,43,7,"Mon-Thu",1
219,45,15,"Mon-Thu",1
249,45,13,"Fri",1
234,37.9,11.1,"Sat",1
182,37.9,15,"Sun",1
235,45,11.1,"Mon-Thu",1
279,51.1,13,"Mon-Thu",1
229,57,15,"Mon-Thu",1
290,57,9.9,"Mon-Thu",1
298,50,14,"Fri",1
254,60.1,13,"Sat",1
215,43,15.9,"Sun",1
197,44.1,8,"Mon-Thu",1
275,32,17.1,"Mon-Thu",1
254,32,9.9,"Mon-Thu",1
227,33.1,13,"Mon-Thu",1
252,34,18.1,"Fri",1
209,32,14,"Sat",1
232,30.9,12,"Sun",1
244,37.9,9.9,"Mon-Thu",1
224,39.9,9.9,"Mon-Thu",1
260,46,8,"Mon-Thu",1
252,59,7,"Mon-Thu",1
267,59,11.1,"Fri",1
242,48.9,9.9,"Sat",1
251,48.9,21,"Sun",1
257,44.1,11.1,"Mon-Thu",1
205,39.9,8.9,"Mon-Thu",1
244,39.9,8,"Mon-Thu",1
220,45,8,"Mon-Thu",1
254,46,9.9,"Fri",1
242,46,12,"Sat",1
241,46,9.9,"Sun",1
258,46,12,"Mon-Thu",1
252,45,11.1,"Mon-Thu",1
248,48,7,"Mon-Thu",1
244,53.1,5.1,"Mon-Thu",1
290,55,7,"Fri",1
195,60.1,8,"Sat",1
188,60.1,8.9,"Sun",1
248,55.9,8,"Mon-Thu",1
181,48,12,"Mon-Thu",1
290,41,15.9,"Mon-Thu",1
244,39,14,"Mon-Thu",1
282,43,13,"Fri",1
252,37.9,11.1,"Sat",1
212,39.9,11.1,"Sun",1
174,41,8.9,"Mon-Thu",1
231,41,8,"Mon-Thu",1
211,43,8,"Mon-Thu",1
236,45,11.1,"Mon-Thu",1
217,46.9,6,"Fri",1
211,46.9,11.1,"Sat",1
237,44.1,7,"Sun",1
238,55,8.9,"Mon-Thu",1
274,55,7,"Mon-Thu",1
203,59,8,"Mon-Thu",1
253,62.1,19,"Mon-Thu",1
308,48,8,"Fri",1
234,55.4,9.9,"Sat",1
228,68,7,"Sun",1
251,68,8.9,"Mon-Thu",1
260,59,18.1,"Mon-Thu",1
282,53.1,11.1,"Mon-Thu",1
224,54,15,"Mon-Thu",1
312,57,8,"Fri",1
271,57,9.9,"Sat",1
228,51.1,15.9,"Sun",1
260,52,22,"Mon-Thu",1
268,66,11.1,"Mon-Thu",1
248,66,8.9,"Mon-Thu",1
277,73.9,5.1,"Mon-Thu",1
276,73.9,12,"Fri",1
260,73,8,"Sat",1
250,63,11.1,"Sun",1
256,63,13,"Mon-Thu",1
201,51.1,9.9,"Mon-Thu",1
245,57,8,"Mon-Thu",1
248,57,14,"Mon-Thu",1
242,46,9.9,"Fri",1
230,50,14,"Sat",1
278,50,13,"Sun",1
287,53.1,20,"Mon-Thu",1
241,53.1,12,"Mon-Thu",1
200,53.1,8,"Mon-Thu",1
269,51.1,8.9,"Mon-Thu",1
229,55.9,17.1,"Fri",1
252,61,14,"Sat",1
236,61,8.9,"Sun",1
222,55.9,8.9,"Mon-Thu",0
264,53.1,9.9,"Mon-Thu",0
252,51.1,17.1,"Mon-Thu",0
254,53.1,25.1,"Mon-Thu",0
232,53.1,12,"Fri",0
224,54,9.9,"Sat",0
244,60.1,13,"Sun",0
241,69.1,6,"Mon-Thu",0
289,80.1,7,"Mon-Thu",0
230,80.1,8.9,"Mon-Thu",0
230,66.9,9.9,"Mon-Thu",0
292,63,9.9,"Fri",0
226,59,15,"Sat",0
237,75,14,"Sun",0
279,82,8.9,"Mon-Thu",0
257,82,9.9,"Mon-Thu",0
245,73,9.9,"Mon-Thu",0
232,62.1,15,"Mon-Thu",0
266,60.1,11.1,"Fri",0
263,71.1,13,"Sat",0
226,55.9,9.9,"Sun",0
206,64,8,"Mon-Thu",0
170,64.9,12,"Mon-Thu",0
225,73.9,8.9,"Mon-Thu",0
251,73.9,9.9,"Mon-Thu",0
249,64.9,7,"Fri",0
197,64.9,8.9,"Sat",0
210,79,6,"Sun",0
247,87.1,8.9,"Mon-Thu",0
195,68,12,"Mon-Thu",0
257,78.1,8,"Mon-Thu",0
252,80.1,6,"Mon-Thu",0
265,79,8.9,"Fri",0
235,64.9,8.9,"Sat",0
250,63,8,"Sun",0
269,73.9,5.1,"Mon-Thu",0
281,80.1,8,"Mon-Thu",0
258,84,7,"Mon-Thu",0
255,84,8,"Mon-Thu",0
283,70,14,"Fri",0
250,64,6,"Sat",0
275,64,7,"Sun",0
267,64.9,7,"Mon-Thu",0
268,72,4.1,"Mon-Thu",0
276,72,15,"Mon-Thu",0
259,64,15,"Mon-Thu",0
252,72,13,"Fri",0
265,72,7,"Sat",0
248,75,8.9,"Sun",0
265,75,6,"Mon-Thu",0
291,82.9,7,"Mon-Thu",0
282,84,7,"Mon-Thu",0
262,84,8.9,"Mon-Thu",0
335,84,7,"Fri",0
240,84,6,"Sat",0
240,82,6,"Sun",0
193,82,8,"Mon-Thu",0
266,79,9.9,"Mon-Thu",0
290,79,13,"Mon-Thu",0
265,75.9,12,"Mon-Thu",0
289,75,9.9,"Fri",0
261,82.9,7,"Sat",0
234,82.9,5.1,"Sun",0
256,86,7,"Mon-Thu",0
298,86,5.1,"Mon-Thu",0
259,79,6,"Mon-Thu",0
279,81,8,"Mon-Thu",0
285,82,11.1,"Fri",0
282,82,8.9,"Sat",0
256,75.9,11.1,"Sun",0
250,75,8.9,"Mon-Thu",0
257,75,7,"Mon-Thu",0
248,75.9,5.1,"Mon-Thu",0
245,84,6,"Mon-Thu",0
292,84.9,12,"Fri",0
288,84.9,8.9,"Sat",0
252,80.1,8,"Sun",0
239,82.9,6,"Mon-Thu",0
264,86,6,"Mon-Thu",0
220,89.1,4.1,"Mon-Thu",0
311,91,6,"Mon-Thu",0
302,93.9,7,"Fri",0
261,93.9,5.1,"Sat",0
252,93,7,"Sun",0
281,91.9,14,"Mon-Thu",0
249,90,8,"Mon-Thu",0
289,93,6,"Mon-Thu",0
279,93,9.9,"Mon-Thu",0
309,84,7,"Fri",0
212,79,9.9,"Sat",0
248,84.9,13,"Sun",0
246,84.9,9.9,"Mon-Thu",0
250,86,7,"Mon-Thu",0
259,86,7,"Mon-Thu",0
203,89.1,5.1,"Mon-Thu",0
254,90,8,"Fri",0
212,91.9,5.1,"Sat",0
201,93,8,"Sun",0
238,95,7,"Mon-Thu",0
258,95,6,"Mon-Thu",0
240,91,6,"Mon-Thu",0
267,91,8.9,"Mon-Thu",0
246,89.1,5.1,"Fri",0
255,87.1,6,"Sat",0
230,89.1,6,"Sun",0
267,91,7,"Mon-Thu",0
266,93.9,6,"Mon-Thu",0
261,93.9,8,"Mon-Thu",0
241,90,6,"Mon-Thu",0
239,86,8,"Fri",0
237,82.9,5.1,"Sat",0
231,88,6,"Sun",0
222,88,5.1,"Mon-Thu",0
225,84,8.9,"Mon-Thu",0
194,81,8,"Mon-Thu",0
253,82.9,8,"Mon-Thu",0
274,84,9.9,"Fri",0
237,87.1,7,"Sat",0
245,89.1,8,"Sun",0
234,89.1,8,"Mon-Thu",0
254,88,6,"Mon-Thu",0
244,89.1,8,"Mon-Thu",0
249,95,6,"Mon-Thu",0
264,95,7,"Fri",0
276,90,9.9,"Sat",0
231,93,6,"Sun",0
220,90,5.1,"Mon-Thu",0
268,90,8,"Mon-Thu",0
224,73,12,"Mon-Thu",0
235,72,9.9,"Mon-Thu",0
251,80.6,11.1,"Fri",0
288,84.9,7,"Sat",0
247,84.9,6,"Sun",0
242,78.1,7,"Mon-Thu",0
241,81,7,"Mon-Thu",0
246,84.9,8.9,"Mon-Thu",0
237,86,2.9,"Mon-Thu",0
284,87.1,6,"Fri",0
231,87.1,7,"Sat",0
273,81,8,"Sun",0
233,82.4,7,"Mon-Thu",0
247,72,11.1,"Mon-Thu",0
234,73,8,"Mon-Thu",0
223,75.9,8,"Mon-Thu",0
246,80.1,7,"Fri",0
237,82.9,4.1,"Sat",0
234,84.9,5.1,"Sun",0
235,84.9,5.1,"Mon-Thu",0
229,86,5.1,"Mon-Thu",0
259,91,8.9,"Mon-Thu",0
224,91,11.1,"Mon-Thu",0
284,82,11.1,"Fri",0
239,77,4.1,"Sat",0
238,81,6,"Sun",0
237,81,5.1,"Mon-Thu",0
233,79,7,"Mon-Thu",0
268,77,6,"Mon-Thu",0
281,77,8.9,"Mon-Thu",0
258,78.1,6,"Fri",0
235,78.1,9.9,"Sat",0
217,75.9,6,"Sun",0
291,75,8,"Mon-Thu",0
299,78.1,7,"Mon-Thu",0
292,79,6,"Mon-Thu",0
256,80.1,4.1,"Mon-Thu",0
347,82,5.1,"Fri",0
285,82.9,7,"Sat",0
263,82.9,8.9,"Sun",0
303,80.1,9.9,"Mon-Thu",0
244,79,8,"Mon-Thu",0
239,79,8.9,"Mon-Thu",0
281,84,8.9,"Mon-Thu",0
264,84,11.1,"Fri",0
249,81,9.9,"Sat",0
236,79,8.9,"Sun",0
259,73.9,11.1,"Mon-Thu",0
247,66.9,11.1,"Mon-Thu",0
210,68,7,"Mon-Thu",0
253,73.9,6,"Mon-Thu",0
262,73.9,8.9,"Fri",0
256,69.1,13,"Sat",0
268,68,11.1,"Sun",0
247,72,8.9,"Mon-Thu",0
229,72,11.1,"Mon-Thu",0
182,69.1,7,"Mon-Thu",0
213,72,4.1,"Mon-Thu",0
241,73,5.1,"Fri",0
286,75,8.9,"Sat",0
239,75,5.1,"Sun",0
235,75,8.9,"Mon-Thu",0
250,75,7,"Mon-Thu",0
272,68,8,"Mon-Thu",0
308,68,9.9,"Mon-Thu",0
294,68,7,"Fri",0
236,73.9,8.9,"Sat",0
214,73.9,7,"Sun",0
201,69.1,13,"Mon-Thu",0
283,66,9.9,"Mon-Thu",0
294,59,9.9,"Mon-Thu",0
257,59,9.9,"Mon-Thu",0
236,66,7,"Fri",0
241,71.1,5.1,"Sat",0
237,73,4.1,"Sun",0
255,79,5.1,"Mon-Thu",0
247,81,5.1,"Mon-Thu",0
259,81,4.1,"Mon-Thu",0
234,75,8.9,"Mon-Thu",0
275,69.1,6,"Fri",0
240,64,12,"Sat",0
241,64,9.9,"Sun",0
286,61,5.1,"Mon-Thu",0
236,63,7,"Mon-Thu",0
204,75.9,7,"Mon-Thu",0
282,81,6,"Mon-Thu",0
270,81,11.1,"Fri",0
217,79,8,"Sat",0
235,60.1,9.9,"Sun",0
217,57,7,"Mon-Thu",0
203,73,7,"Mon-Thu",0
268,80.1,7,"Mon-Thu",0
205,80.1,8,"Mon-Thu",0
250,73,8,"Fri",0
205,69.1,11.1,"Sat",0
195,57.9,8,"Sun",0
147,57.9,10.1455621301775,"Mon-Thu",0
