"num_collisions_adj","max_temp","max_wind","weekday","month","year","fog","snow"
232.624,73.9,9.9,"7","10",2017,0,0
300.629,73.9,11.1,"1","10",2017,0,0
345.184,69.1,8,"2","10",2017,0,0
345.653,72,7,"3","10",2017,0,0
359.254,72,8,"4","10",2017,0,0
385.987,73,8,"5","10",2017,0,0
273.427,78.1,4.1,"6","10",2017,0,0
247.632,78.1,5.1,"7","10",2017,0,0
313.761,75.9,7,"1","10",2017,0,0
321.265,73.9,12,"2","10",2017,0,0
303.912,68,6,"3","10",2017,0,0
308.602,66.9,8,"4","10",2017,0,0
355.971,62.1,6,"5","10",2017,0,0
288.435,69.1,8,"6","10",2017,0,0
287.497,69.1,8.9,"7","10",2017,1,0
390.208,66.9,15.9,"1","10",2017,0,0
326.424,61,8,"2","10",2017,0,0
284.683,57,7,"3","11",2017,0,0
349.874,72,6,"4","11",2017,0,0
363.944,73.9,8,"5","11",2017,0,0
287.497,57.9,8.9,"6","11",2017,0,0
243.411,60.1,8,"7","11",2017,0,0
319.858,68,7,"1","11",2017,0,0
332.99,66,9.9,"2","11",2017,0,0
310.478,48.9,9.9,"3","11",2017,0,0
329.238,55,5.1,"4","11",2017,0,0
339.556,55,14,"5","11",2017,0,0
292.187,51.1,8,"6","11",2017,0,0
252.791,46,6,"7","11",2017,0,0
327.831,46.9,6,"1","11",2017,0,0
303.443,48,7,"2","11",2017,0,0
334.397,48.9,8,"3","11",2017,0,0
380.359,57,9.9,"4","11",2017,0,0
381.766,57,9.9,"5","11",2017,0,0
295.001,51.1,7,"6","11",2017,0,0
268.737,59,17.1,"7","11",2017,0,0
350.812,59,11.1,"1","11",2017,0,0
370.51,57.9,7,"2","11",2017,0,0
363.006,57.9,14,"3","11",2017,0,0
219.961,55.9,13,"4","11",2017,0,0
235.438,50,7,"5","11",2017,0,0
213.864,57,8,"6","11",2017,0,0
227.465,57,15,"7","11",2017,0,0
297.815,51.1,13,"1","11",2017,0,0
304.381,53.1,8,"2","11",2017,0,0
328.769,63,11.1,"3","11",2017,0,0
310.947,63,7,"4","11",2017,0,0
362.068,53.1,8,"5","12",2017,0,0
269.675,52,7,"6","12",2017,0,0
210.112,48.2,5.1,"7","12",2017,0,0
320.796,51.1,7,"1","12",2017,0,0
330.176,61,9.9,"2","12",2017,0,0
305.319,61,14,"3","12",2017,0,0
325.017,59,12,"4","12",2017,0,0
319.858,44.1,7,"5","12",2017,0,0
252.322,36,8.9,"6","12",2017,1,0
240.597,39,9.9,"7","12",2017,0,0
340.025,41,8.9,"1","12",2017,0,3.9
322.203,50,9.9,"2","12",2017,0,2
332.521,50,15,"3","12",2017,0,0
414.127,32,12,"4","12",2017,0,0
468.531,32,8,"5","12",2017,1,1.2
310.009,39,8.9,"6","12",2017,0,1.2
256.543,39,6,"7","12",2017,0,2
331.114,46,8.9,"1","12",2017,0,1.2
308.133,55,13,"2","12",2017,0,0
328.3,55,11.1,"3","12",2017,0,0
347.998,51.1,7,"4","12",2017,0,0
337.68,50,7,"5","12",2017,0,0
264.985,50,8,"6","12",2017,0,0
219.961,48,9.9,"7","12",2017,0,0
156.177,41,18.1,"1","12",2017,0,0
254.667,37.9,13,"2","12",2017,0,0
270.613,28,8,"3","12",2017,0,0
285.621,24.1,9.9,"4","12",2017,0,0
280.462,21.9,11.1,"5","12",2017,0,0
264.985,23,8.9,"6","12",2017,0,0
216.678,21.9,8,"7","12",2017,0,0
212.457,21,11.1,"1","01",2018,0,0
306.726,26.1,13,"2","01",2018,0,0
302.505,30,8,"3","01",2018,0,0
217.616,30,18.1,"4","01",2018,1,0
328.3,28.9,17.1,"5","01",2018,0,1.2
280.931,19,14,"6","01",2018,0,7.1
222.775,18,12,"7","01",2018,0,5.9
337.68,30,9.9,"1","01",2018,0,5.9
320.796,44.1,9.9,"2","01",2018,0,5.1
322.203,44.1,7,"3","01",2018,0,5.1
326.424,53.1,6,"4","01",2018,0,3.9
330.176,61,8.9,"5","01",2018,1,3.1
282.807,61,13,"6","01",2018,0,0
231.686,24.1,11.1,"7","01",2018,0,0
245.287,30,9.9,"1","01",2018,0,0
289.373,36,7,"2","01",2018,0,0
286.559,36,9.9,"3","01",2018,0,0
297.346,36,9.9,"4","01",2018,0,0
280.931,37.9,8.9,"5","01",2018,0,0
248.57,52,12,"6","01",2018,0,0
196.042,52,7,"7","01",2018,0,0
262.171,50,8,"1","01",2018,0,0
249.039,60.1,11.1,"2","01",2018,1,0
288.435,60.1,17.1,"3","01",2018,0,0
282.338,44.1,11.1,"4","01",2018,0,0
317.513,37.9,8,"5","01",2018,0,0
239.19,55.9,9.9,"6","01",2018,0,0
193.228,55.9,8,"7","01",2018,0,0
249.039,55,18.1,"1","01",2018,0,0
271.551,46.9,11.1,"2","01",2018,0,0
279.524,36,13,"3","01",2018,0,0
278.586,45,12,"4","02",2018,0,0
289.373,45,13,"5","02",2018,0,0
224.182,41,12,"6","02",2018,0,0
253.729,45,8,"7","02",2018,0,0
331.114,46,13,"1","02",2018,0,0
255.605,39.9,8.9,"2","02",2018,0,0
306.257,45,11.1,"3","02",2018,1,0
288.904,45,11.1,"4","02",2018,0,0
273.427,35.1,8.9,"5","02",2018,0,0
257.481,50,7,"6","02",2018,1,0
224.651,62.1,8,"7","02",2018,0,0
254.667,62.1,12,"1","02",2018,0,0
287.497,39,8.9,"2","02",2018,0,0
314.699,53.1,8.9,"3","02",2018,0,0
302.505,60.1,8.9,"4","02",2018,0,0
272.958,62.1,8.9,"5","02",2018,0,0
283.276,42.1,11.1,"6","02",2018,1,0
221.368,44.1,9.9,"7","02",2018,1,0
204.015,48.9,7,"1","02",2018,0,3.1
250.915,66.9,9.9,"2","02",2018,0,0
281.869,78.1,11.1,"3","02",2018,0,0
257.95,78.1,9.9,"4","02",2018,0,0
257.012,39.9,11.1,"5","02",2018,0,0
253.26,55,12,"6","02",2018,0,0
210.112,55,12,"7","02",2018,0,0
261.233,52,7,"1","02",2018,0,0
295.939,55.9,7,"2","02",2018,0,0
306.726,61,8.9,"3","02",2018,0,0
290.311,61,8,"4","03",2018,0,0
414.596,54,18.1,"5","03",2018,0,0
285.621,48.9,15.9,"6","03",2018,0,0
214.333,48.9,14,"7","03",2018,0,0
288.904,44.1,9.9,"1","03",2018,0,0
317.044,46.9,11.1,"2","03",2018,0,0
242.473,46.9,17.1,"3","03",2018,1,0
296.877,39,11.1,"4","03",2018,0,0
352.219,42.1,12,"5","03",2018,0,3.1
265.923,42.1,12,"6","03",2018,0,2
218.085,45,8,"7","03",2018,0,0
318.451,45,12,"1","03",2018,0,0
271.082,43,13,"2","03",2018,1,0
305.788,41,15.9,"3","03",2018,0,0
323.141,48,14,"4","03",2018,0,0
353.157,48,14,"5","03",2018,0,0
263.578,48,12,"6","03",2018,0,0
246.694,48,13,"7","03",2018,0,0
321.734,46.9,11.1,"1","03",2018,0,0
279.993,46.9,11.1,"2","03",2018,0,0
223.713,39,18.1,"3","03",2018,1,0
356.44,50,13,"4","03",2018,0,0
343.308,50,8.9,"5","03",2018,0,7.9
257.95,51.1,8,"6","03",2018,0,1.2
230.279,51.1,14,"7","03",2018,0,0
332.99,50,8.9,"1","03",2018,0,0
294.063,50,7,"2","03",2018,0,0
295.001,52,7,"3","03",2018,0,0
287.497,53.1,8,"4","03",2018,0,0
272.02,62.1,9.9,"5","03",2018,0,0
276.241,62.1,12,"6","03",2018,0,0
187.131,60.1,11.1,"7","04",2018,0,0
263.578,60.1,11.1,"1","04",2018,1,0
258.419,43,9.9,"2","04",2018,0,5.1
259.826,55.9,15.9,"3","04",2018,1,0
249.039,55.9,15,"4","04",2018,0,0
241.535,62.1,12,"5","04",2018,0,0
228.403,62.1,9.9,"6","04",2018,0,0
219.492,48.9,14,"7","04",2018,0,0
293.125,48.9,9.9,"1","04",2018,0,0
313.292,51.1,8.9,"2","04",2018,0,0
287.028,51.1,6,"3","04",2018,0,0
286.09,63,8,"4","04",2018,0,0
354.095,82,9.9,"5","04",2018,0,0
292.656,82,9.9,"6","04",2018,0,0
239.19,52,15.9,"7","04",2018,0,0
347.529,59,18.1,"1","04",2018,1,0
281.4,60.1,14,"2","04",2018,0,0
310.478,55,14,"3","04",2018,0,0
331.114,55,9.9,"4","04",2018,0,0
331.583,50,13,"5","04",2018,0,0
273.896,63,8,"6","04",2018,0,0
266.392,66.9,8.9,"7","04",2018,0,0
316.575,68,8.9,"1","04",2018,0,0
314.699,68,8.9,"2","04",2018,0,0
293.594,66,8.9,"3","04",2018,0,0
341.901,70,8.9,"4","04",2018,1,0
323.61,70,6,"5","04",2018,0,0
283.276,68,8,"6","04",2018,0,0
236.845,57,8,"7","04",2018,0,0
307.664,59,8.9,"1","04",2018,0,0
334.397,80.1,8,"2","05",2018,0,0
371.448,89.1,8.9,"3","05",2018,0,0
370.51,91.9,12,"4","05",2018,0,0
339.087,91.9,6,"5","05",2018,0,0
282.338,84,8.9,"6","05",2018,0,0
232.155,75.9,9.9,"7","05",2018,0,0
325.955,75,5.1,"1","05",2018,0,0
345.184,77,5.1,"2","05",2018,0,0
333.459,77,8,"3","05",2018,0,0
310.947,77,8,"4","05",2018,0,0
377.545,73,5.1,"5","05",2018,0,0
282.338,73,7,"6","05",2018,0,0
248.101,63,7,"7","05",2018,0,0
323.141,70,6,"1","05",2018,0,0
364.882,88,8.9,"2","05",2018,1,0
321.734,66.9,8,"3","05",2018,0,0
343.308,71.1,4.1,"4","05",2018,0,0
288.904,71.1,9.9,"5","05",2018,0,0
273.427,59,8.9,"6","05",2018,0,0
271.082,81,8,"7","05",2018,0,0
293.594,81,7,"1","05",2018,0,0
323.141,79,7,"2","05",2018,0,0
341.901,81,5.1,"3","05",2018,0,0
361.13,82.9,7,"4","05",2018,0,0
374.731,86,8,"5","05",2018,0,0
281.869,89.1,8,"6","05",2018,0,0
228.403,89.1,13,"7","05",2018,0,0
191.821,80.1,11.1,"1","05",2018,0,0
379.421,89.1,4.1,"2","05",2018,0,0
332.052,89.1,5.1,"3","05",2018,0,0
327.362,78.1,6,"4","05",2018,0,0
352.219,81,4.1,"5","06",2018,0,0
291.718,87.1,6,"6","06",2018,0,0
246.225,87.1,11.1,"7","06",2018,0,0
327.362,71.1,8,"1","06",2018,0,0
322.672,75,8,"2","06",2018,0,0
305.319,75,4.1,"3","06",2018,0,0
325.017,71.1,6,"4","06",2018,0,0
355.033,82,5.1,"5","06",2018,0,0
331.114,82.9,5.1,"6","06",2018,0,0
249.977,82.9,4.1,"7","06",2018,0,0
321.734,73,7,"1","06",2018,0,0
337.68,75,8,"2","06",2018,0,0
331.114,78.1,6,"3","06",2018,0,0
390.677,84,11.1,"4","06",2018,0,0
341.432,84,7,"5","06",2018,0,0
317.513,84.9,5.1,"6","06",2018,0,0
294.063,91,5.1,"7","06",2018,0,0
378.952,91,6,"1","06",2018,0,0
380.828,91,7,"2","06",2018,0,0
327.362,88,4.1,"3","06",2018,0,0
382.235,82.9,6,"4","06",2018,0,0
341.432,82.9,7,"5","06",2018,0,0
240.597,75,9.9,"6","06",2018,0,0
259.357,84,5.1,"7","06",2018,0,0
343.777,84,8,"1","06",2018,0,0
357.378,81,6,"2","06",2018,0,0
253.26,78.1,6,"3","06",2018,0,0
345.653,82.9,9.9,"4","06",2018,1,0
396.305,89.1,7,"5","06",2018,0,0
305.319,93,5.1,"6","06",2018,0,0
264.047,96.1,7,"7","07",2018,0,0
337.211,96.1,7,"1","07",2018,0,0
317.982,91.9,6,"2","07",2018,0,0
190.414,91.9,4.1,"3","07",2018,0,0
337.68,90,6,"4","07",2018,0,0
306.726,90,7,"5","07",2018,1,0
246.694,80.1,11.1,"6","07",2018,0,0
255.605,84,6,"7","07",2018,0,0
315.168,87.1,6,"1","07",2018,0,0
340.963,93,8.9,"2","07",2018,0,0
294.063,93,6,"3","07",2018,0,0
301.098,88,6,"4","07",2018,1,0
340.494,84,4.1,"5","07",2018,0,0
270.613,88,6,"6","07",2018,0,0
264.516,88,8.9,"7","07",2018,1,0
337.211,90,6,"1","07",2018,0,0
318.92,86,14,"2","07",2018,1,0
322.672,88,7,"3","07",2018,0,0
346.591,84.9,5.1,"4","07",2018,0,0
328.3,82.9,5.1,"5","07",2018,0,0
291.718,79,11.1,"6","07",2018,0,0
253.26,79,9.9,"7","07",2018,1,0
287.966,80.1,6,"1","07",2018,1,0
306.726,82,8,"2","07",2018,0,0
308.133,82,6,"3","07",2018,1,0
284.214,82.9,5.1,"4","07",2018,0,0
353.157,86,6,"5","07",2018,0,0
298.753,86,5.1,"6","07",2018,0,0
217.147,84.9,5.1,"7","07",2018,0,0
272.02,82,4.1,"1","07",2018,1,0
332.521,82,5.1,"2","07",2018,0,0
309.54,84,8,"3","08",2018,0,0
338.618,86,6,"4","08",2018,0,0
351.281,86,6,"5","08",2018,1,0
283.745,84.9,6,"6","08",2018,1,0
268.737,91,5.1,"7","08",2018,0,0
296.408,91.9,5.1,"1","08",2018,0,0
308.602,88,6,"2","08",2018,0,0
307.664,90,5.1,"3","08",2018,0,0
332.521,90,7,"4","08",2018,1,0
331.583,86,4.1,"5","08",2018,0,0
266.392,86,8,"6","08",2018,1,0
234.031,84,6,"7","08",2018,0,0
289.373,84,7,"1","08",2018,0,0
328.769,82,11.1,"2","08",2018,1,0
302.505,86,8,"3","08",2018,0,0
303.443,88,7,"4","08",2018,0,0
329.707,88,6,"5","08",2018,0,0
271.551,87.1,8,"6","08",2018,1,0
229.81,84.9,8,"7","08",2018,0,0
263.578,73.9,6,"1","08",2018,0,0
272.02,78.1,7,"2","08",2018,0,0
280.931,82,8,"3","08",2018,1,0
286.09,82,7,"4","08",2018,0,0
319.389,82,6,"5","08",2018,0,0
258.888,82,4.1,"6","08",2018,0,0
247.632,82.9,6,"7","08",2018,0,0
305.319,88,5.1,"1","08",2018,0,0
335.335,93.9,6,"2","08",2018,0,0
321.265,93.9,8.9,"3","08",2018,0,0
345.184,91.9,8,"4","08",2018,0,0
292.187,90,8,"5","08",2018,0,0
248.101,78.1,5.1,"6","09",2018,0,0
247.632,81,6,"7","09",2018,0,0
249.977,90,6,"1","09",2018,0,0
368.634,91.9,5.1,"2","09",2018,0,0
360.192,91.9,4.1,"3","09",2018,0,0
385.518,93,8,"4","09",2018,1,0
314.699,75.2,9.9,"5","09",2018,0,0
266.392,75,8.9,"6","09",2018,0,0
260.764,71.1,11.1,"7","09",2018,0,0
304.85,63,9.9,"1","09",2018,0,0
255.136,73.9,8.9,"2","09",2018,1,0
367.227,77,2.9,"3","09",2018,1,0
336.742,77,8.47801608579088,"4","09",2018,0,0
320.796,75.9,8.47801608579088,"5","09",2018,0,0
279.524,79,8.47801608579088,"6","09",2018,0,0
279.993,82.9,8.47801608579088,"7","09",2018,0,0
315.637,77,8.47801608579088,"1","09",2018,0,0
347.06,79,8,"2","09",2018,1,0
243.411,81,8,"3","09",2018,0,0
309.071,72,5.1,"4","09",2018,0,0
335.335,72,4.1,"5","09",2018,0,0
263.578,73.9,7,"6","09",2018,0,0
222.775,73.9,6,"7","09",2018,0,0
278.586,68,11.1,"1","09",2018,0,0
335.335,73.4,9.9,"2","09",2018,1,0
354.095,82,5.1,"3","09",2018,0,0
315.168,82,8,"4","09",2018,0,0
333.928,72,8.9,"5","09",2018,0,0
283.276,72,6,"6","09",2018,0,0
239.19,72,7,"7","09",2018,0,0
273.427,75.9,6,"1","10",2018,0,0
287.497,77,6,"2","10",2018,0,0
364.882,77,8.9,"3","10",2018,1,0
336.273,75.9,5.1,"4","10",2018,0,0
373.324,75.9,9.9,"5","10",2018,0,0
255.136,71.1,2.9,"6","10",2018,0,0
248.101,79,5.1,"7","10",2018,0,0
234.969,79,7,"1","10",2018,0,0
294.532,77,4.1,"2","10",2018,0,0
332.052,80.1,5.1,"3","10",2018,0,0
347.529,75.9,6,"4","10",2018,1,0
389.27,70,11.1,"5","10",2018,0,0
270.613,68,5.1,"6","10",2018,0,0
242.004,57.9,8.94671916010499,"7","10",2018,0,0
324.548,66,8.94671916010499,"1","10",2018,0,0
322.672,68,8.94671916010499,"2","10",2018,0,0
327.831,61,8.94671916010499,"3","10",2018,0,0
344.715,61,8.94671916010499,"4","10",2018,0,0
369.103,60.1,8.94671916010499,"5","10",2018,0,0
295.001,62.1,8.94671916010499,"6","10",2018,0,0
278.117,62.1,8.94671916010499,"7","10",2018,0,0
304.85,51.1,8.94671916010499,"1","10",2018,0,0
350.343,51.1,8.94671916010499,"5","10",2018,0,0
355.033,51.1,8.94671916010499,"6","10",2018,0,0
260.764,52,8.94671916010499,"7","10",2018,0,0
326.424,55.9,8.94671916010499,"1","10",2018,0,0
338.149,55.9,8.94671916010499,"2","10",2018,0,0
302.974,64,8.94671916010499,"3","10",2018,0,0
326.424,70,10.1455621301775,"4","11",2018,0,0
349.874,72,10.1455621301775,"5","11",2018,0,0
307.664,72,10.1455621301775,"6","11",2018,0,0
235.438,64.9,10.1455621301775,"7","11",2018,0,0
355.971,55,10.1455621301775,"1","11",2018,0,0
318.451,59,10.1455621301775,"2","11",2018,0,0
326.424,62.1,10.1455621301775,"3","11",2018,0,0
295.939,62.1,10.1455621301775,"4","11",2018,0,0
406.623,55.9,10.1455621301775,"5","11",2018,0,0
284.214,52,10.1455621301775,"6","11",2018,0,0
234.5,50,10.1455621301775,"7","11",2018,0,0
233.093,48.9,10.1455621301775,"1","11",2018,0,0
353.626,50,10.1455621301775,"2","11",2018,0,0
322.672,50,10.1455621301775,"3","11",2018,0,0
499.485,43,10.1455621301775,"4","11",2018,1,0
337.68,44.1,10.1455621301775,"5","11",2018,0,0
262.171,46.9,10.1455621301775,"6","11",2018,0,3.9
220.43,45,10.1455621301775,"7","11",2018,0,2
326.893,50,10.1455621301775,"1","11",2018,0,0
325.955,48,10.1455621301775,"2","11",2018,0,0
343.308,44.1,10.1455621301775,"3","11",2018,0,0
193.228,36,10.1455621301775,"4","11",2018,0,0
223.244,32,10.1455621301775,"5","11",2018,0,0
251.384,46.4,10.1455621301775,"6","11",2018,0,0
226.527,55,10.1455621301775,"7","11",2018,0,0
348.467,55,10.1455621301775,"1","11",2018,0,0
285.621,53.1,10.1455621301775,"2","11",2018,0,0
268.737,45,10.1455621301775,"3","11",2018,0,0
302.974,46,10.1455621301775,"4","11",2018,0,0
348.467,46,10.1455621301775,"5","11",2018,0,0
281.869,46,10.9434017595308,"6","12",2018,0,0
261.702,55,10.9434017595308,"7","12",2018,0,0
326.893,55.9,10.9434017595308,"1","12",2018,0,0
320.796,55,10.9434017595308,"2","12",2018,0,0
305.788,46,10.9434017595308,"3","12",2018,0,0
319.389,39.9,10.9434017595308,"4","12",2018,0,0
330.645,39.9,10.9434017595308,"5","12",2018,0,0
305.788,39,10.9434017595308,"6","12",2018,0,0
218.085,36,10.9434017595308,"7","12",2018,0,0
305.319,39,10.9434017595308,"1","12",2018,0,0
331.583,41,10.9434017595308,"2","12",2018,0,0
295.939,41,10.9434017595308,"3","12",2018,0,0
321.734,41,10.9434017595308,"4","12",2018,0,0
394.429,50,10.9434017595308,"5","12",2018,0,0
294.532,52,10.9434017595308,"6","12",2018,0,0
291.718,51.1,10.9434017595308,"7","12",2018,0,0
323.141,46,10.9434017595308,"1","12",2018,0,0
342.839,46,10.9434017595308,"2","12",2018,0,0
351.281,42.1,10.9434017595308,"3","12",2018,0,0
378.014,46.9,10.9434017595308,"4","12",2018,0,0
366.758,61,10.9434017595308,"5","12",2018,1,0
266.392,61,10.9434017595308,"6","12",2018,0,0
236.845,54,10.9434017595308,"7","12",2018,0,0
272.02,43,10.9434017595308,"1","12",2018,0,0
153.832,43,10.9434017595308,"2","12",2018,0,0
241.066,43,10.9434017595308,"3","12",2018,0,0
272.958,44.1,10.9434017595308,"4","12",2018,0,0
319.389,60.8,10.9434017595308,"5","12",2018,0,0
234.031,60.1,10.9434017595308,"6","12",2018,0,0
189.476,57,10.9434017595308,"7","12",2018,0,0
291.718,45,10.9434017595308,"1","12",2018,0,0
201.67,57.9,11.0549079754601,"2","01",2019,0,0
235.438,57.9,11.0549079754601,"3","01",2019,0,0
236.376,44.1,11.0549079754601,"4","01",2019,0,0
280.462,46,11.0549079754601,"5","01",2019,0,0
213.395,46.9,11.0549079754601,"6","01",2019,0,0
176.344,48.9,11.0549079754601,"7","01",2019,0,0
273.896,48.9,11.0549079754601,"1","01",2019,0,0
267.799,45,11.0549079754601,"2","01",2019,0,0
241.066,45,11.0549079754601,"3","01",2019,0,0
272.02,45,11.0549079754601,"4","01",2019,0,0
302.036,34,11.0549079754601,"5","01",2019,0,0
243.88,34,11.0549079754601,"6","01",2019,0,0
175.406,34,11.0549079754601,"7","01",2019,0,0
329.707,33.1,11.0549079754601,"1","01",2019,0,0
289.842,36,11.0549079754601,"2","01",2019,0,0
271.551,39,11.0549079754601,"3","01",2019,0,0
274.834,39,11.0549079754601,"4","01",2019,0,0
279.524,39,11.0549079754601,"5","01",2019,0,0
224.651,39,11.0549079754601,"6","01",2019,0,1.2
192.759,42.1,11.0549079754601,"7","01",2019,0,0
193.228,16,11.0549079754601,"1","01",2019,0,0
294.063,30,11.0549079754601,"2","01",2019,0,0
259.357,46,11.0549079754601,"3","01",2019,0,0
277.648,59,11.0549079754601,"4","01",2019,1,0
312.354,39.9,11.0549079754601,"5","01",2019,0,0
249.977,39.9,11.0549079754601,"6","01",2019,0,0
208.705,48.9,11.0549079754601,"7","01",2019,0,0
264.985,45,11.0549079754601,"1","01",2019,0,0
319.389,43,11.0549079754601,"2","01",2019,0,0
295.47,43,11.0549079754601,"3","01",2019,1,0
281.869,15.1,11.0549079754601,"4","01",2019,0,0
305.319,21,10.8861736334405,"5","02",2019,0,0
270.613,34,10.8861736334405,"6","02",2019,0,0
229.81,52,10.8861736334405,"7","02",2019,0,0
305.319,61,10.8861736334405,"1","02",2019,0,0
267.33,64.9,10.8861736334405,"2","02",2019,0,0
288.435,64.9,10.8861736334405,"3","02",2019,0,0
275.772,46,10.8861736334405,"4","02",2019,0,0
310.009,55,10.8861736334405,"5","02",2019,0,0
253.26,39,10.8861736334405,"6","02",2019,0,0
208.705,35.1,10.8861736334405,"7","02",2019,0,0
266.392,37.9,10.8861736334405,"1","02",2019,0,0
322.203,37.9,10.8861736334405,"2","02",2019,1,0
299.691,41,10.8861736334405,"3","02",2019,0,0
311.416,46,10.8861736334405,"4","02",2019,0,1.2
288.904,59,10.8861736334405,"5","02",2019,0,0
250.915,59,10.8861736334405,"6","02",2019,0,0
205.891,46.9,10.8861736334405,"7","02",2019,0,0
190.414,42.1,10.8861736334405,"1","02",2019,0,0
247.163,42.1,10.8861736334405,"2","02",2019,0,0
288.435,36,10.8861736334405,"3","02",2019,1,0
279.993,52,10.8861736334405,"4","02",2019,0,0
256.074,52,10.8861736334405,"5","02",2019,0,1.2
205.891,44.1,10.8861736334405,"6","02",2019,0,0
188.069,46.9,10.8861736334405,"7","02",2019,0,0
328.3,46.9,10.8861736334405,"1","02",2019,0,0
314.23,43,10.8861736334405,"2","02",2019,0,0
248.101,36,10.8861736334405,"3","02",2019,0,0
327.831,37,10.8861736334405,"4","02",2019,0,0
333.459,34,11.4349030470914,"5","03",2019,1,0
301.098,41,11.4349030470914,"6","03",2019,1,1.2
235.907,42.1,11.4349030470914,"7","03",2019,0,3.9
235.907,42.1,11.4349030470914,"1","03",2019,1,1.2
299.691,37.9,11.4349030470914,"2","03",2019,0,3.9
276.241,32,11.4349030470914,"3","03",2019,0,2
260.764,32,11.4349030470914,"4","03",2019,0,1.2
305.788,39,11.4349030470914,"5","03",2019,0,1.2
245.287,48.9,11.4349030470914,"6","03",2019,0,0
216.678,48.9,11.4349030470914,"7","03",2019,0,0
302.505,53.1,11.4349030470914,"1","03",2019,0,0
274.834,53.1,11.1,"2","03",2019,0,0
263.578,46.9,12,"3","03",2019,0,0
286.559,57,7,"4","03",2019,0,0
315.637,75,5.1,"5","03",2019,0,0
257.95,64.9,15,"6","03",2019,0,0
196.511,57.9,8,"7","03",2019,0,0
269.675,46,7,"1","03",2019,0,0
264.985,51.1,8,"2","03",2019,0,0
273.896,53.1,8,"3","03",2019,0,0
292.656,53.1,12,"4","03",2019,0,0
336.742,48.9,15,"5","03",2019,0,0
248.57,48.9,15,"6","03",2019,0,0
218.554,60.1,7,"7","03",2019,0,0
246.694,60.1,8,"1","03",2019,0,0
286.09,55.9,9.9,"2","03",2019,0,0
263.578,48.9,8,"3","03",2019,0,0
302.036,53.1,5.1,"4","03",2019,0,0
264.047,59,5.1,"5","03",2019,0,0
242.004,70,6,"6","03",2019,0,0
211.05,70,9.9,"7","03",2019,0,0
282.338,45,11.1,"1","04",2019,0,0
259.357,52,5.1,"2","04",2019,0,0
287.497,66.9,13,"3","04",2019,0,0
309.54,66.9,11.1,"4","04",2019,0,0
328.769,60.1,9.9,"5","04",2019,0,0
275.303,68,8,"6","04",2019,0,0
228.403,68,5.1,"7","04",2019,0,0
278.586,79,7,"1","04",2019,0,0
251.853,63,8.9,"2","04",2019,0,0
296.877,60.1,8.9,"3","04",2019,0,0
251.853,60.1,8,"4","04",2019,0,0
322.672,68,7,"5","04",2019,0,0
280.931,77,6,"6","04",2019,1,0
214.333,77,5.1,"7","04",2019,0,0
308.133,64.9,18.1,"1","04",2019,1,0
299.222,66,15.9,"2","04",2019,0,0
291.249,66,9.9,"3","04",2019,0,0
253.26,63,8.9,"4","04",2019,0,0
258.419,80.1,6,"5","04",2019,0,0
213.864,66,6,"6","04",2019,0,0
186.662,66,6,"7","04",2019,0,0
244.818,66,7,"1","04",2019,0,0
277.648,77,4.1,"2","04",2019,0,0
241.535,77,9.9,"3","04",2019,0,0
242.942,69.1,6,"4","04",2019,0,0
234.5,66,8.9,"5","04",2019,1,0
246.694,59,15,"6","04",2019,0,0
185.255,57.9,8,"7","04",2019,0,0
264.985,60.1,7,"1","04",2019,0,0
275.303,60.1,5.1,"2","04",2019,0,0
280.931,60.1,6,"3","05",2019,0,0
313.292,78.1,8.9,"4","05",2019,0,0
305.319,55.9,7,"5","05",2019,0,0
259.357,71.1,5.1,"6","05",2019,0,0
248.101,71.1,12,"7","05",2019,0,0
295.47,73.9,9.9,"1","05",2019,0,0
303.443,73.9,6,"2","05",2019,0,0
304.381,71.1,7,"3","05",2019,0,0
278.117,71.1,13,"4","05",2019,0,0
309.54,73,8,"5","05",2019,0,0
298.753,73,8,"6","05",2019,0,0
276.241,69.1,14,"7","05",2019,0,0
287.497,59,11.1,"1","05",2019,0,0
291.249,52,8,"2","05",2019,0,0
324.079,69.1,6,"3","05",2019,0,0
301.098,73,6,"4","05",2019,0,0
340.494,75.9,6,"5","05",2019,0,0
304.381,75.9,5.1,"6","05",2019,0,0
256.543,75.9,7,"7","05",2019,0,0
323.141,84.9,9.9,"1","05",2019,0,0
349.405,84.9,11.1,"2","05",2019,0,0
325.017,73.9,7,"3","05",2019,0,0
338.618,73.9,7,"4","05",2019,1,0
341.432,73,14,"5","05",2019,0,0
243.88,73,8,"6","05",2019,0,0
239.19,86,8,"7","05",2019,0,0
207.298,86,9.9,"1","05",2019,0,0
306.726,80.1,8.9,"2","05",2019,0,0
281.869,71.1,8.9,"3","05",2019,1,0
293.125,70,7,"4","05",2019,1,0
358.785,80.1,8,"5","05",2019,0,0
261.233,80.1,5.1,"6","06",2019,0,0
241.535,81,6,"7","06",2019,0,0
309.071,81,9.9,"1","06",2019,1,0
288.435,70,6.8,"2","06",2019,0,0
307.195,81,7,"3","06",2019,0,0
348.936,82.9,8,"4","06",2019,0,0
344.246,82.9,7,"5","06",2019,0,0
272.02,81,12,"6","06",2019,0,0
246.694,81,8.9,"7","06",2019,0,0
287.497,78.1,11.1,"1","06",2019,1,0
319.858,77,11.1,"2","06",2019,1,0
321.734,77,8,"3","06",2019,0,0
